iter	MultiClass
193	0.002462865243
194	0.002410243181
195	0.002333286393
196	0.002254110101
197	0.002189402575
198	0.002155429409
199	0.002102639971
200	0.00202995055
201	0.001997481679
202	0.001931911853
203	0.001903288749
204	0.001820451213
205	0.001792472118
206	0.001729654033
207	0.001706539453
208	0.001649759622
209	0.001614226651
210	0.001584690606
211	0.00156034626
212	0.001521629735
213	0.00148991167
214	0.00145298772
215	0.001401252583
216	0.001385260437
217	0.001348614056
218	0.001307415578
219	0.001281870087
220	0.001235372347
221	0.001206955688
222	0.001182138307
223	0.001165437181
224	0.001129939266
225	0.001098702028
226	0.001087254125
227	0.001069255452
228	0.001043537801
229	0.001013265429
230	0.0009795087678
231	0.0009458779812
232	0.000921498738
233	0.0008928161303
234	0.0008873157445
235	0.0008709822801
236	0.0008440600965
237	0.0008255855405
238	0.0008023695713
239	0.000789880065
240	0.0007762289516
241	0.0007587404942
242	0.0007398565572
243	0.000716661687
244	0.0007024825251
245	0.0006855063688
246	0.0006581766337
247	0.0006388531543
248	0.0006207035457
249	0.000608662309
250	0.0005943764813
251	0.0005770567804
252	0.0005603899138
253	0.0005465955444
254	0.0005318815369
255	0.0005248480193
256	0.0005010485116
257	0.0004907321466
258	0.0004754459742
259	0.0004632435234
260	0.0004486778816
261	0.0004354003045
262	0.0004266805773
263	0.0004196711167
264	0.000410443794
265	0.0004025673712
266	0.0003939623074
267	0.000383610899
268	0.0003793351019
269	0.0003724659331
270	0.0003639405486
271	0.0003585190029
272	0.0003491806232
273	0.0003427948383
274	0.0003360069525
275	0.000327642106
276	0.0003199403061
277	0.0003085628257
278	0.0003027217159
279	0.0002939615689
280	0.0002896372398
281	0.0002847622819
282	0.0002778399396
283	0.0002717175695
284	0.000267110163
285	0.0002584749936
286	0.0002526450987
287	0.0002474926908
288	0.0002444503731
289	0.0002388890739
290	0.000232656063
291	0.0002292772522
292	0.0002264388796
293	0.0002227981857
294	0.0002186195157
295	0.0002140188999
296	0.0002083850028
297	0.0002050145797
298	0.0002019762496
299	0.0001980955787
300	0.0001957089427
301	0.0001903016399
302	0.0001856094669
303	0.0001818360793
304	0.0001798699005
305	0.0001777957562
306	0.0001738366437
307	0.0001714709418
308	0.0001693524722
309	0.0001663255964
310	0.0001632433113
311	0.0001600138107
312	0.0001573701825
313	0.0001554708897
314	0.0001534304393
315	0.0001515351535
316	0.0001490916863
317	0.0001458426935
318	0.0001429894698
319	0.0001413120925
320	0.0001395943491
321	0.0001370391374
322	0.0001354558393
323	0.0001330039156
324	0.0001301975258
325	0.0001283570551
326	0.0001266402156
327	0.0001242203346
328	0.0001225351207
329	0.000120468155
330	0.0001180717872
331	0.0001158969125
332	0.0001133706648
333	0.0001099843533
334	0.0001085566543
335	0.0001060255094
336	0.0001047418566
337	0.0001029709019
338	0.0001014221433
339	9.921192832e-05
340	9.752544576e-05
341	9.595754421e-05
342	9.481657516e-05
343	9.31781711e-05
344	9.128899137e-05
345	8.98020631e-05
346	8.865620717e-05
347	8.769170326e-05
348	8.666893013e-05
349	8.494412171e-05
350	8.353106534e-05
351	8.265257578e-05
352	8.19440455e-05
353	8.113976066e-05
354	8.024897713e-05
355	7.891645266e-05
356	7.805380289e-05
357	7.672226844e-05
358	7.509270092e-05
359	7.407804548e-05
360	7.264607207e-05
361	7.174281596e-05
362	7.069306742e-05
363	6.904804413e-05
364	6.851730516e-05
365	6.757984286e-05
366	6.65773769e-05
367	6.562440734e-05
368	6.470231595e-05
369	6.359949314e-05
370	6.27093085e-05
371	6.149365388e-05
372	6.078214642e-05
373	6.034861221e-05
374	5.950356298e-05
375	5.869096872e-05
376	5.792838738e-05
377	5.735983598e-05
378	5.644230272e-05
379	5.554645047e-05
380	5.481543467e-05
381	5.408127795e-05
382	5.350699615e-05
383	5.251064498e-05
384	5.176989279e-05
385	5.115999037e-05
386	5.048422496e-05
387	4.973048264e-05
388	4.91003398e-05
389	4.856322568e-05
390	4.809551483e-05
391	4.725562119e-05
392	4.63039441e-05
393	4.578831289e-05
394	4.520024746e-05
395	4.471591803e-05
396	4.424388853e-05
397	4.369141606e-05
398	4.327885154e-05
399	4.248958768e-05
400	4.210200577e-05
401	4.164244659e-05
402	4.129863105e-05
403	4.065861894e-05
404	4.030566539e-05
405	3.98468086e-05
406	3.938723638e-05
407	3.913623829e-05
408	3.884620951e-05
409	3.858979392e-05
410	3.818955787e-05
411	3.766429714e-05
412	3.725833019e-05
413	3.677365986e-05
414	3.649500606e-05
415	3.600465075e-05
416	3.574559073e-05
417	3.528911949e-05
418	3.493328625e-05
419	3.438419716e-05
420	3.415575942e-05
421	3.386276063e-05
422	3.332288411e-05
423	3.284816745e-05
424	3.244727142e-05
425	3.223127002e-05
426	3.187067734e-05
427	3.137835743e-05
428	3.103014105e-05
429	3.08557522e-05
430	3.047974624e-05
431	3.018768501e-05
432	2.994809147e-05
433	2.962857551e-05
434	2.936797877e-05
435	2.912666146e-05
436	2.889630079e-05
437	2.864804276e-05
438	2.825195075e-05
439	2.797024582e-05
440	2.768561946e-05
441	2.74708752e-05
442	2.728171857e-05
443	2.703537248e-05
444	2.677324255e-05
445	2.656021415e-05
446	2.645318036e-05
447	2.626153853e-05
448	2.60181386e-05
449	2.587343552e-05
450	2.569443655e-05
451	2.547678455e-05
452	2.534183418e-05
453	2.505195751e-05
454	2.486864932e-05
455	2.471978556e-05
456	2.452348906e-05
457	2.417922567e-05
458	2.401192872e-05
459	2.379988947e-05
460	2.355775325e-05
461	2.335986062e-05
462	2.321319215e-05
463	2.300426196e-05
464	2.286380156e-05
465	2.274410866e-05
466	2.263900689e-05
467	2.247494331e-05
468	2.218293859e-05
469	2.198262946e-05
470	2.191196947e-05
471	2.175266205e-05
472	2.147218658e-05
473	2.132825223e-05
474	2.117435978e-05
475	2.095108724e-05
476	2.079829102e-05
477	2.069964661e-05
478	2.053105108e-05
479	2.035695226e-05
480	2.014202146e-05
481	2.004319445e-05
482	1.982167805e-05
483	1.963033737e-05
484	1.956864723e-05
485	1.949597013e-05
486	1.932537317e-05
487	1.922079601e-05
488	1.907083186e-05
489	1.887461892e-05
490	1.873787828e-05
491	1.860784077e-05
492	1.841681734e-05
493	1.825498003e-05
494	1.816146842e-05
495	1.80517751e-05
496	1.792850673e-05
497	1.781971009e-05
498	1.77502375e-05
499	1.761447383e-05
500	1.752936739e-05
501	1.741966919e-05
502	1.730654372e-05
503	1.717618016e-05
504	1.705868497e-05
505	1.696883317e-05
506	1.686638689e-05
507	1.673417657e-05
508	1.658368996e-05
509	1.645870343e-05
510	1.63310297e-05
511	1.623742011e-05
512	1.609333404e-05
513	1.598206701e-05
514	1.58759395e-05
515	1.575404253e-05
516	1.563764141e-05
517	1.556463151e-05
518	1.544693202e-05
519	1.53422166e-05
520	1.524018279e-05
521	1.515287171e-05
522	1.505488898e-05
523	1.501194692e-05
524	1.493494218e-05
525	1.482708235e-05
526	1.474628802e-05
527	1.468038216e-05
528	1.45917625e-05
529	1.451870195e-05
530	1.439439753e-05
531	1.430865365e-05
532	1.419561877e-05
533	1.411127065e-05
534	1.400875693e-05
535	1.393430111e-05
536	1.385103496e-05
537	1.380309751e-05
538	1.372501008e-05
539	1.366424845e-05
540	1.357314856e-05
541	1.346603752e-05
542	1.3410763e-05
543	1.333645694e-05
544	1.322608607e-05
545	1.313008969e-05
546	1.305387796e-05
547	1.29638743e-05
548	1.285791526e-05
549	1.280069783e-05
550	1.269434885e-05
551	1.262216742e-05
552	1.25284505e-05
553	1.245103993e-05
554	1.237250112e-05
555	1.232437207e-05
556	1.225698024e-05
557	1.217311227e-05
558	1.211231566e-05
559	1.203534208e-05
560	1.200295491e-05
561	1.195697222e-05
562	1.190347895e-05
563	1.184210968e-05
564	1.176395091e-05
565	1.168208363e-05
566	1.159240163e-05
567	1.155206491e-05
568	1.151684381e-05
569	1.145926312e-05
570	1.136943509e-05
571	1.130784325e-05
572	1.123181116e-05
573	1.119590675e-05
574	1.114196792e-05
575	1.107419258e-05
576	1.100482748e-05
577	1.094786745e-05
578	1.090143535e-05
579	1.08328017e-05
580	1.076260261e-05
581	1.069047234e-05
582	1.065917789e-05
583	1.06187924e-05
584	1.05551683e-05
585	1.050086403e-05
586	1.045160134e-05
587	1.040463809e-05
588	1.034687864e-05
589	1.029140652e-05
590	1.025185707e-05
591	1.021554867e-05
592	1.015891141e-05
593	1.013570966e-05
594	1.007858467e-05
595	1.003750933e-05
596	9.961081635e-06
597	9.906993509e-06
598	9.87068816e-06
599	9.829513547e-06
600	9.798298435e-06
601	9.74117817e-06
602	9.681973384e-06
603	9.655538163e-06
604	9.630354642e-06
605	9.557637265e-06
606	9.517421918e-06
607	9.474096054e-06
608	9.434121479e-06
609	9.377492404e-06
610	9.350285488e-06
611	9.310002231e-06
612	9.27300155e-06
613	9.21396568e-06
614	9.171808278e-06
615	9.125976337e-06
616	9.087722947e-06
617	9.066078244e-06
618	9.02366052e-06
619	8.95312692e-06
620	8.920278957e-06
621	8.866182598e-06
622	8.824321954e-06
623	8.769753461e-06
624	8.722788121e-06
625	8.693623097e-06
626	8.660260787e-06
627	8.6236936e-06
628	8.587414018e-06
629	8.556595865e-06
630	8.531099045e-06
631	8.490854058e-06
632	8.471845085e-06
633	8.435869168e-06
634	8.388056004e-06
635	8.348883989e-06
636	8.312571659e-06
637	8.266835893e-06
638	8.23301669e-06
639	8.198651715e-06
640	8.172395894e-06
641	8.129847792e-06
642	8.105645044e-06
643	8.066674767e-06
644	8.030725481e-06
645	8.003143035e-06
646	7.979144453e-06
647	7.948597601e-06
648	7.937043384e-06
649	7.90910007e-06
650	7.872819658e-06
651	7.851538736e-06
652	7.825498111e-06
653	7.794247119e-06
654	7.762467329e-06
655	7.738815797e-06
656	7.707844073e-06
657	7.670424624e-06
658	7.630762522e-06
659	7.600570747e-06
660	7.574881673e-06
661	7.52685589e-06
662	7.505445983e-06
663	7.485856921e-06
664	7.438495493e-06
665	7.406580289e-06
666	7.36830317e-06
667	7.340181747e-06
668	7.307457815e-06
669	7.27758848e-06
670	7.239957952e-06
671	7.20633492e-06
672	7.18363676e-06
673	7.156052796e-06
674	7.130775509e-06
675	7.093911177e-06
676	7.06832269e-06
677	7.031702443e-06
678	7.009625411e-06
679	6.967186218e-06
680	6.940322992e-06
681	6.908340255e-06
682	6.892772784e-06
683	6.884197921e-06
684	6.854278706e-06
685	6.834615209e-06
686	6.806253175e-06
687	6.776459648e-06
688	6.753275354e-06
689	6.736168084e-06
690	6.711261962e-06
691	6.688164827e-06
692	6.649141284e-06
693	6.616905543e-06
694	6.591002217e-06
695	6.564946756e-06
696	6.541231614e-06
697	6.510736736e-06
698	6.487109151e-06
699	6.475461617e-06
700	6.444346188e-06
701	6.431428858e-06
702	6.410501456e-06
703	6.390214912e-06
704	6.365153235e-06
705	6.34487099e-06
706	6.322507673e-06
707	6.292496388e-06
708	6.278298083e-06
709	6.250588079e-06
710	6.234333919e-06
711	6.218254236e-06
712	6.182863306e-06
713	6.167401325e-06
714	6.143770978e-06
715	6.132358738e-06
716	6.112467436e-06
717	6.091760811e-06
718	6.078293415e-06
719	6.056659697e-06
720	6.035333625e-06
721	6.017088889e-06
722	6.001658981e-06
723	5.983317512e-06
724	5.955324967e-06
725	5.935339169e-06
726	5.918662828e-06
727	5.898609957e-06
728	5.872444296e-06
729	5.85706437e-06
730	5.838333436e-06
731	5.815058295e-06
732	5.794345654e-06
733	5.783771779e-06
734	5.76599101e-06
735	5.750725604e-06
736	5.726754116e-06
737	5.707326147e-06
738	5.692337673e-06
739	5.679574191e-06
740	5.656796735e-06
741	5.6443233e-06
742	5.630836359e-06
743	5.619966296e-06
744	5.604884836e-06
745	5.57794152e-06
746	5.560710024e-06
747	5.541964003e-06
748	5.520398234e-06
749	5.501828471e-06
750	5.486778145e-06
751	5.465607132e-06
752	5.451311135e-06
753	5.425512767e-06
754	5.405975036e-06
755	5.39329974e-06
756	5.378590476e-06
757	5.369078499e-06
758	5.358029991e-06
759	5.330347489e-06
760	5.318843511e-06
761	5.307999197e-06
762	5.293620176e-06
763	5.273119303e-06
764	5.256525357e-06
765	5.241606001e-06
766	5.225918732e-06
767	5.210641324e-06
768	5.193452764e-06
769	5.180707163e-06
770	5.16628382e-06
771	5.151500872e-06
772	5.145783685e-06
773	5.132005615e-06
774	5.117614326e-06
775	5.105370844e-06
776	5.090800804e-06
777	5.072164696e-06
778	5.062519773e-06
779	5.051280841e-06
780	5.038707263e-06
781	5.018488788e-06
782	5.00202126e-06
783	4.990565044e-06
784	4.979819741e-06
785	4.963641689e-06
786	4.948400015e-06
787	4.931002692e-06
788	4.92034743e-06
789	4.911397654e-06
790	4.89140026e-06
791	4.874778063e-06
792	4.868550681e-06
793	4.85700425e-06
794	4.846493548e-06
795	4.835504002e-06
796	4.826241035e-06
797	4.814501294e-06
798	4.802436552e-06
799	4.788724982e-06
800	4.779808124e-06
801	4.77088501e-06
802	4.746649596e-06
803	4.741812283e-06
804	4.733027411e-06
805	4.72109579e-06
806	4.704932585e-06
807	4.685717524e-06
808	4.67092862e-06
809	4.65658272e-06
810	4.636055785e-06
811	4.625114042e-06
812	4.61441866e-06
813	4.597507152e-06
814	4.58017649e-06
815	4.560525231e-06
816	4.540886608e-06
817	4.529958869e-06
818	4.522225698e-06
819	4.510882316e-06
820	4.502413159e-06
821	4.489059377e-06
822	4.483351088e-06
823	4.470432126e-06
824	4.455943065e-06
825	4.4451158e-06
826	4.431194876e-06
827	4.418365622e-06
828	4.407663204e-06
829	4.393355438e-06
830	4.378964803e-06
831	4.359001353e-06
832	4.34595708e-06
833	4.336424005e-06
834	4.331581058e-06
835	4.318701314e-06
836	4.304171595e-06
837	4.29823894e-06
838	4.290972099e-06
839	4.284305933e-06
840	4.279806712e-06
841	4.27411962e-06
842	4.261323996e-06
843	4.253020303e-06
